key_count,avg_gap,variance,label
11,0.2140693664550781,0.0400162174309715,0
20,0.1293383598327636,0.0092734900587197,0
15,0.1873528798421224,0.0553148794101803,0
3,0.2133978207906087,0.0254642950422344,0
1,0.0967411994934082,0.0,0
8,0.2843309640884399,0.157504132109139,0
10,0.2362332105636596,0.05471812961436,0
23,0.1280279677847157,0.0030512742681048,0
24,0.1119865477085113,0.0044089659237244,0
8,0.3563376069068908,0.3076185706642285,0
4,0.1922224164009094,0.0114733822231407,0
1,0.0533156394958496,0.0,0
7,0.2383975301470075,0.0134311425334725,0
7,0.126981394631522,0.0014370831990075,0
18,0.1557835870318942,0.0097299363092121,0
7,0.2247169017791748,0.0268970192415573,0
1,0.0239970684051513,0.0,0
10,0.2105935335159302,0.0318459656979945,0
1,0.0200083255767822,0.0,0
7,0.2671055112566267,0.0110459898869799,0
15,0.1494643847147623,0.0047708994440159,0
17,0.1331499885110294,0.0035064658408688,0
13,0.1991980259235088,0.0110140898055591,0
12,0.1564940015474955,0.0045881119697095,0
12,0.200798769791921,0.024345551957182,0
4,0.6721181869506836,0.3054836800392593,0
5,0.2673643589019775,0.0409631894653466,0
1,0.2008678913116455,0.0,0
2,0.0921413898468017,0.0039400890005367,0
11,0.2122818556698885,0.0136122316625529,0
6,0.3123349746068318,0.047052224826386,0
13,0.2072391326610858,0.0654967806769024,0
4,0.1376998424530029,0.0309261258595654,0
1,0.2206544876098632,0.0,0
1,2.190293312072754,0.0,0
10,0.2900821208953857,0.1378823199613203,0
24,0.118039846420288,0.0035308379394886,0
14,0.1882743324552263,0.0464484613810423,0
11,0.2208026972683993,0.0287330772624032,0
1,0.0335843563079834,0.0,0
4,0.3763949275016784,0.1172162758706285,0
38,0.0454425560800652,0.0056933415838,0
11,0.0325854041359641,4.6695159927021305e-05,0
1,0.0449700355529785,0.0,0
1,0.0451464653015136,0.0,0
2,0.3655142784118652,0.0370404158821315,0
4,0.2506217956542969,0.0498037957457029,0
2,0.1430883407592773,0.0048487556707641,0
4,0.4801262021064758,0.3970072482903326,0
22,0.1202625361355868,0.0020614783502555,0
21,0.1248543943677629,0.0044095343320239,0
10,0.1312351465225219,0.0055228831409004,0
24,0.0528190732002258,0.0090440235732873,0
17,0.1158295799704159,0.1101044700416404,0
28,0.0496739319392613,0.0076057803780649,0
8,0.2795467972755432,0.033551698921908,0
5,0.2289228916168212,0.0114106289555684,0
6,0.1109866301218668,0.0317649912859805,0
1,0.087132453918457,0.0,0
9,0.281176487604777,0.261628782001733,0
15,0.1143318653106689,0.0284502588484262,0
8,0.1752247214317321,0.0010557394696171,0
5,0.332535982131958,0.0250204467897219,0
10,0.2813026905059814,0.0420258152027486,0
19,0.148861521168759,0.0261811566490831,0
1,1.7677841186523438,0.0,0
2,0.4104275703430176,0.0102827614092007,0
2,0.1954163312911987,0.0029202523311511,0
5,0.3878583431243896,0.0522518269487682,0
4,0.6076595187187195,0.139229966322727,0
3,0.7639652093251547,0.121405924935718,0
4,0.2880419492721557,0.0191576832066147,0
1,0.3344490528106689,0.0,0
3,0.3035136858622233,0.0015605661665682,0
1,0.3104660511016845,0.0,0
1,0.302215576171875,0.0,0
1,0.3033308982849121,0.0,0
3,0.3924860954284668,0.0090007660658481,0
1,0.3700652122497558,0.0,0
5,0.2750324249267578,0.0066041415804102,0
7,0.1982276780264718,0.0074811811053162,0
7,0.3159727028438023,0.0470006088770699,0
1,1.9545316696166992,0.0,0
43,0.0327243305916009,2.6161823136955324e-05,0
6,0.1453307867050171,0.0054493613076781,0
9,0.2879493766360813,0.0175922321085633,0
7,0.2251903329576765,0.0131917413829555,0
5,0.3374943733215332,0.0333683239060974,0
4,0.2861195206642151,0.0384427685865311,0
12,0.1582870086034139,0.0055205867652416,0
5,0.4501059055328369,0.1405586227866933,0
10,0.2733642578125,0.042264023565358,0
13,0.2049126991858849,0.0251468333296722,0
1,0.10308837890625,0.0,0
12,0.2036043604214986,0.0135494286344383,0
22,0.1221125667745416,0.0035968005992165,0
2,0.3362853527069092,0.0304448377210633,0
9,0.1213509241739908,0.0025046521740882,0
18,0.1526185406578911,0.0091867896225811,0
13,0.1294354842259333,0.0312960368394315,0
18,0.1625951131184896,0.0130935485318496,0
20,0.1281079530715942,0.0044840855018611,0
12,0.2404482762018839,0.1242863639880229,0
20,0.146148407459259,0.0050701985765856,0
12,0.1905877391497294,0.0378079010594609,0
1,2.200533390045166,0.0,0
10,0.1591614723205566,0.0136460076483922,0
18,0.1609935230678982,0.0105588397516167,0
15,0.18485902150472,0.0186411311691052,0
5,0.4116330623626709,0.3996579023251433,0
4,0.1363934278488159,0.0049494434494334,0
14,0.1941951172692435,0.0195127348419744,0
6,0.1116629044214884,0.0301863467690361,0
2,0.3184276819229126,0.0602855708425664,0
14,0.1373629570007324,0.0173802266310839,0
